lil_interpretations
[('the experience of going to a film festival is a rewarding one  ; the experiencing of sampling one through this movie is not  .', 0.021919846534729004), ('the experience of going to a film festival is a rewarding one', 0.021919846534729004), ('the experience of going to a film festival', 0.021919846534729004), ('of going to a film festival', 0.021919846534729004), ('going to a film festival', 0.021919846534729004)]
[(' american  chai encourages  ru e ful laughter at stereotype s only an in dian - american would recognize  .', 0.026792466640472412), (' american  chai', 0.026792466640472412), ('encourages  ru e ful laughter at stereotype s only an in dian - american would recognize', 0.026792466640472412), (' ru e ful laughter', 0.026792466640472412), (' ru e ful', 0.026792466640472412)]
[('my big fat  gree k wedding uses stereotype s in a delightful blend of sweet romance and loving ly dish ed out humor  .', 0.0005396008491516113), ('my big fat  gree k wedding', 0.0005396008491516113), ('fat  gree k', 0.0005396008491516113), ('uses stereotype s in a delightful blend of sweet romance and loving ly dish ed out humor', 0.0005396008491516113), ('stereotype s', 0.0005396008491516113)]
[(' . . . a magnificent drama well worth tracking down  .', 0.0008841156959533691), ('a magnificent drama well worth tracking down', 0.0008841156959533691), ('a magnificent drama', 0.0008841156959533691), ('well worth tracking down', 0.0008841156959533691), ('tracking down', 0.0008841156959533691)]
"[("" os car wild e  ' s masterpiece  , the importance of being earnest  , may be the best play of the 19 th century  ."", 0.0005469918251037598), ("" os car wild e  ' s masterpiece  , the importance of being earnest  ,"", 0.0005469918251037598), ('the importance of being earnest', 0.0005469918251037598), ('the importance', 0.0005469918251037598), ('of being earnest', 0.0005469918251037598)]"
[(' jo se camp an ella delivers a loosely  autobiographical story brushed with sentimental ity but  bri mm ing with gentle humor  , bitter sweet path os  , and lyric moments that  linger like snapshot s of memory  .', 9.59634780883789e-05), (' jo se camp an ella', 9.59634780883789e-05), ('delivers a loosely  autobiographical story brushed with sentimental ity but  bri mm ing with gentle humor  , bitter sweet path os  , and lyric moments that  linger like snapshot s of memory', 9.59634780883789e-05), ('a loosely  autobiographical story brushed with sentimental ity but  bri mm ing with gentle humor  , bitter sweet path os  , and lyric moments that  linger like snapshot s of memory', 9.59634780883789e-05), ('a loosely  autobiographical story', 9.59634780883789e-05)]
[('but it still  j ing les in the pocket  .', 0.0665283203125), (' j ing les in the pocket', 0.0665283203125), ('in the pocket', 0.06648588180541992), ('the pocket', 0.06572955846786499), ('still', 0.05237072706222534)]
"[(""it  ' s a de ment ed kits ch mess  -LRB- although the smear y digital video does match the mud d led narrative  -RRB-  , but it  ' s  savvy about celebrity and has more gut s and energy than much of what will open this year  ."", 0.054424166679382324), (""it  ' s  savvy about celebrity and has more gut s and energy than much of what will open this year"", 0.054424166679382324), ("" ' s  savvy about celebrity and has more gut s and energy than much of what will open this year"", 0.054424166679382324), ("" ' s  savvy about celebrity"", 0.054424166679382324), ('has more gut s and energy than much of what will open this year', 0.054424166679382324)]"
"[(""you really have to wonder how on earth anyone  , anywhere could have thought they  ' d make audiences  g uff aw with a script as utterly  dia bolic al as this  ."", 0.032372117042541504), (""have to wonder how on earth anyone  , anywhere could have thought they  ' d make audiences  g uff aw with a script as utterly  dia bolic al as this"", 0.03234732151031494), (""to wonder how on earth anyone  , anywhere could have thought they  ' d make audiences  g uff aw with a script as utterly  dia bolic al as this"", 0.03233957290649414), (""wonder how on earth anyone  , anywhere could have thought they  ' d make audiences  g uff aw with a script as utterly  dia bolic al as this"", 0.03233003616333008), (""how on earth anyone  , anywhere could have thought they  ' d make audiences  g uff aw with a script as utterly  dia bolic al as this"", 0.032318949699401855)]"
[('one from the heart  .', 0.007985889911651611), ('from the heart', 0.007985889911651611), ('the heart', 0.007985889911651611), ('', 0.007923543453216553), ('heart', 0.007922708988189697)]
[('loss', -0.3792572617530823), ('childhood', -0.380670964717865), ('monstrous', -0.3818758726119995), ('ly', -0.3821061849594116), ('in', -0.3822735548019409)]
[('people cinema at its finest  .', 0.0011220574378967285), ('cinema at its finest', 0.0011220574378967285), ('at its finest', 0.0011220574378967285), ('its finest', 0.0011220574378967285), ('cinema', 0.0010916590690612793)]
"[(""what  ' s surprising about full front al is that despite its over t self - a ware ness  , parts of the movie still manage to break past the art ific e and thoroughly engage you  ."", 0.00122147798538208), (""what  ' s surprising about full front al"", 0.00122147798538208), ("" ' s surprising about full front al"", 0.00122147798538208), ('about full front al', 0.00122147798538208), ('full front al', 0.00122147798538208)]"
[('slap', -0.32067614793777466), ('stick', -0.3211227059364319), ('talking', -0.3234783411026001), ('re', -0.32358741760253906), ('comedy', -0.32463544607162476)]
"[('a working class  "" us vs . them  "" opera that leaves no heart string un tu gged and no liberal cause un pl under ed  .', 0.16284984350204468), ('that leaves no heart string un tu gged and no liberal cause un pl under ed ', 0.16284984350204468), ('that leaves no heart string un tu gged and no liberal cause un pl under ed', 0.16284984350204468), ('leaves no heart string un tu gged and no liberal cause un pl under ed', 0.16284984350204468), ('no heart string un tu gged and no liberal cause un pl under ed', 0.16284984350204468)]"
"[("" n elson  ' s brutally un s enti mental approach  . . . suck s the humanity from the film  , leaving behind an horrific but weird ly  une motion al spectacle  ."", 0.04291039705276489), ('suck s the humanity from the film  , leaving behind an horrific but weird ly  une motion al spectacle', 0.04290586709976196), (', leaving behind an horrific but weird ly  une motion al spectacle', 0.04254645109176636), ('leaving behind an horrific but weird ly  une motion al spectacle', 0.04230993986129761), ('an horrific but weird ly  une motion al spectacle', 0.04129379987716675)]"
[('string', -0.4178732633590698), ('s', -0.4180021286010742), ('of', -0.41803497076034546), ('long', -0.4181095361709595), ('cliche', -0.41836392879486084)]
[('in', -0.26143455505371094), ('place', -0.26767271757125854), ('everything', -0.26931893825531006), ('but', -0.2750956416130066), ('', -0.27534425258636475)]
"[(""it  ' s hard to imagine a lan  ar kin being better than he is in this performance  ."", 0.015500962734222412), ("" ' s hard to imagine a lan  ar kin being better than he is in this performance"", 0.015500962734222412), (""' s hard to imagine a lan  ar kin being better than he is in this performance"", 0.015500962734222412), ('s hard to imagine a lan  ar kin being better than he is in this performance', 0.015500962734222412), ('to imagine a lan  ar kin being better than he is in this performance', 0.015500962734222412)]"
[('the film will play equally well on both the standard and giant screens  .', 0.001338362693786621), ('the film', 0.001338362693786621), ('will play equally well on both the standard and giant screens', 0.001338362693786621), ('play equally well on both the standard and giant screens', 0.001338362693786621), ('equally well', 0.001338362693786621)]
[(' . . . a fun little time wa ster  , helped especially by the cool presence of  je an  reno  .', 0.0007597208023071289), ('a fun little time wa ster', 0.0007597208023071289), ('a fun little time', 0.0007597208023071289), ('wa ster', 0.0007597208023071289), ('helped especially by the cool presence of  je an  reno', 0.0007597208023071289)]
[('bing', -0.3885892629623413), ('scrub', -0.3886259198188782), ('toilet', -0.388857364654541), ('', -0.3888847231864929), ('like', -0.38895362615585327)]
"[(""director  m ucci no  ' s characters are less worthy of p ucci ni than they are of daytime television"", 0.09820163249969482), ('are less worthy of p ucci ni than they are of daytime television', 0.07904118299484253), ('less worthy of p ucci ni than they are of daytime television', 0.07212632894515991), ('less worthy of p ucci ni', 0.005423367023468018), ('than they are of daytime television', -0.024205327033996582)]"
"[(""may be far from the best of the series  , but it  ' s assured  , wonderful ly respectful of its past and thrilling enough to make it abundant ly clear that this movie phenomenon has once again reinvent ed itself for a new generation  ."", 3.981590270996094e-05), ('may be far from the best of the series', 3.981590270996094e-05), ('be far from the best of the series', 3.981590270996094e-05), ('far from the best of the series', 3.981590270996094e-05), ('from the best of the series', 3.981590270996094e-05)]"
"[(""if there  ' s one thing this world needs less of  , it  ' s movies about college that are written and directed by people who could  n ' t pass an entrance exam  ."", 0.03647810220718384), ("" ' s movies about college that are written and directed by people who could  n ' t pass an entrance exam"", 0.0355643630027771), (""s movies about college that are written and directed by people who could  n ' t pass an entrance exam"", 0.035004496574401855), (""movies about college that are written and directed by people who could  n ' t pass an entrance exam"", 0.034618496894836426), (""that are written and directed by people who could  n ' t pass an entrance exam"", 0.03238320350646973)]"
"[(""writer / director  jo e car na han  ' s grim y crime drama is a manual of precinct cliche s  , but it moves fast enough to cover its c lunk y dialogue and  lapse s in logic  ."", 0.25664573907852173), (""writer / director  jo e car na han  ' s grim y crime drama"", 0.2566455006599426), (""writer / director  jo e car na han  ' s grim y crime drama is a manual of precinct cliche s"", 0.25662630796432495), ('it moves fast enough to cover its c lunk y dialogue and  lapse s in logic', 0.25583744049072266), ('moves fast enough to cover its c lunk y dialogue and  lapse s in logic', 0.2547857165336609)]"
